emp_id,name,age,gender,city,department,education,experience_yrs,salary,salary_band,phone,performance_rating,is_active,is_active_was_missibg
EMP02841,Anna Patel,57,Unknown,Bangalore,IT,M.Tech,23.0,48998.0,Mid,7084950504,3,True,0
EMP02842,Anna Davis,48,Male,Ahmedabad,Finance,Mca,28.0,81350.0,High,6201152481,1,True,0
EMP02843,Suresh Davis,29,Female,Surat,IT,B.Com,17.0,102463.96,High,8364873842,2,True,0
EMP02844,Ravi Das,53,Male,Chennai,Sales,Ba,2.0,89104.53,High,6180105242,3,False,0
EMP02845,Sara Kumar,22,Female,Delhi,Operations,B.Sc,12.0,118801.74,High,9397057995,4,False,0
EMP02846,Vikram Singh,38,Unknown,Hyderabad,Finance,B.Sc,12.0,26490.76,Low,7115944104,2,False,0
EMP02847,Arjun Wilson,30,Male,Chennai,Operations,Mba,28.0,78504.48,Mid,8650283065,4,True,0
EMP02848,Nisha Smith,41,Other,Chennai,Sales,Mca,1.0,95791.46,High,7563151810,3,False,0
EMP02849,Kavya Reddy,53,Unknown,Chennai,Operations,B.Tech,27.0,59777.57,Mid,7873019927,5,False,0
EMP02850,Sara Gupta,23,Other,Hyderabad,Sales,Mba,3.0,46712.01,Mid,6348431031,3,True,0
EMP02851,Sneha Das,53,Female,Bangalore,Finance,Bca,4.0,44820.68,Mid,8113039913,2,False,0
EMP02852,Swati Kumar,30,Other,Jaipur,Marketing,B.Tech,4.0,77610.03,Mid,8006650275,4,True,0
EMP02853,Chris Iyer,51,Unknown,Jaipur,Marketing,B.Tech,7.0,44196.65,Mid,995300387,4,True,0
EMP02854,Rohit Garcia,41,Female,Chennai,HR,B.Sc,33.0,111826.0,High,7282002649,3,False,0
EMP02855,Suresh Smith,59,Male,Ahmedabad,Operations,B.Sc,24.0,87873.44,High,9315814956,3,False,0
EMP02857,Mike Wilson,26,Male,Delhi,Sales,M.Sc,6.0,72987.57,Mid,7069361555,3,False,0
EMP02858,Karan Wilson,56,Female,Chennai,HR,Phd,31.0,102048.13,High,9983400139,1,False,0
EMP02859,Anil Johnson,57,Other,Mumbai,Finance,Mba,20.0,108522.49,High,+91-6717598927,3,False,0
EMP02860,Lisa Smith,22,Female,Jaipur,Sales,B.Sc,17.0,51652.05,Mid,8416576114,5,False,0
EMP02861,Pooja Nair,35,Unknown,Jaipur,Sales,Mba,1.0,56670.98,Mid,7565172535,4,True,0
EMP02862,Aarav Smith,30,Other,Surat,Finance,B.Tech,4.0,66066.69,Mid,6890236020,1,True,0
EMP02863,Meera Gupta,51,Other,Bangalore,Engineering,B.Com,27.0,59384.88,Mid,(6659520587),5,False,0
EMP02864,Mike Brown,45,Male,Jaipur,Operations,Ba,30.0,29881.05,Low,8001955035,3,True,0
EMP02865,Vikram Johnson,25,Unknown,Hyderabad,Finance,Mba,23.0,54628.04,Mid,8073200772,2,False,0
EMP02866,Karan Smith,35,Male,Hyderabad,Legal,M.Tech,32.0,57404.69,Mid,9144303708,4,False,0
EMP02867,Chris Garcia,46,Male,Ahmedabad,HR,B.Sc,11.0,44996.15,Mid,8207568894,3,False,1
EMP02868,Suresh Jones,25,Unknown,Jaipur,Finance,Mba,8.0,86007.01,High,6308087526,3,False,0
EMP02869,Kavya Das,46,Male,Mumbai,HR,B.Com,14.0,71854.46,Mid,7608282350,2,True,0
EMP02870,Nisha Davis,31,Male,Delhi,Operations,B.Sc,22.0,90432.18,High,6149685079,3,True,0
EMP02871,Sneha Nair,56,Unknown,Delhi,HR,Mba,21.0,50380.56,Mid,7660678050,2,True,0
EMP02872,John Moore,28,Female,Kolkata,Engineering,Ba,9.0,90847.55,High,Unknown,4,True,0
EMP02873,Ravi Verma,34,Female,Delhi,Sales,Phd,27.0,78617.99,Mid,XXXXXXXXXX,3,False,1
EMP02874,Anna Reddy,25,Female,Ahmedabad,Sales,B.Tech,34.0,61288.38,Mid,7331712610,3,True,0
EMP02875,Chris Davis,57,Female,Kolkata,Marketing,B.Tech,28.0,115107.12,High,7758892924,1,True,0
EMP02876,Arjun Verma,35,Female,Kolkata,Legal,B.Tech,4.0,77817.66,Mid,9879603106,4,True,0
EMP02878,Emily Kumar,29,Male,Mumbai,Legal,Mba,14.0,75409.67,Unknown,8583124852,3,False,0
EMP02879,Chris Sharma,53,Female,Hyderabad,Legal,B.Sc,29.0,51337.86,Mid,Unknown,4,False,0
EMP02880,Anna Miller,48,Female,Hyderabad,Sales,B.Com,25.0,70580.8,Mid,7995167190,2,True,0
EMP02881,John Sharma,38,Other,Hyderabad,IT,Phd,22.0,125727.0,High,9580115348,3,True,0
EMP02882,James Wilson,44,Male,Bangalore,HR,B.Com,28.0,30760.15,Low,6573370221,4,True,0
EMP02883,Anil Williams,28,Female,Delhi,IT,Bca,21.0,61794.4,Mid,7087796753,3,False,0
EMP02884,David Wilson,33,Female,Delhi,HR,Mba,34.0,71310.2,Mid,6499371002,2,True,0
EMP02885,Arjun Patel,46,Male,Mumbai,Finance,M.Sc,17.0,65839.98,Mid,7763320608,3,True,0
EMP02886,Deepa Verma,24,Unknown,Chennai,Engineering,Bca,34.0,62483.82,Mid,9079767315,3,True,0
EMP02887,Deepa Davis,47,Female,Jaipur,IT,Mba,32.0,117331.0,High,9933911371,5,False,0
EMP02888,Nisha Reddy,25,Male,Bangalore,Marketing,B.Com,6.0,61128.82,Mid,8417198529,3,False,0
EMP02889,Kavya Williams,57,Unknown,Hyderabad,Sales,B.Tech,33.0,84920.97,High,9520790034,3,False,0
EMP02890,Meera Wilson,36,Female,Jaipur,IT,B.Sc,9.0,59686.05,Mid,6808375274,4,True,0
EMP02891,Emily Das,53,Unknown,Mumbai,IT,Mba,23.0,84979.65,High,7744677618,3,True,0
EMP02892,Karan Jones,50,Female,Mumbai,Operations,B.Tech,24.0,98391.94,High,6243782172,3,False,0
EMP02893,Raj Miller,31,Male,Delhi,Operations,Mba,26.0,73140.64,Mid,7535398353,3,False,1
EMP02894,Ravi Williams,42,Unknown,Hyderabad,Marketing,B.Sc,5.0,60704.63,Mid,7549983002,4,False,1
EMP02896,Aarav Gupta,40,Unknown,Mumbai,Sales,B.Sc,20.0,88376.95,High,7687001397,1,False,0
EMP02897,Anna Moore,50,Female,Delhi,Sales,B.Tech,17.0,96661.58,High,8184601179,4,False,0
EMP02898,Sara Nair,39,Male,Kolkata,IT,Mba,33.0,81425.67,High,9135298384,2,True,0
EMP02899,David Miller,37,Unknown,Kolkata,Legal,B.Sc,22.0,73012.69,Mid,6321651563,3,True,0
EMP02900,Karan Jones,22,Male,Hyderabad,HR,Bca,12.0,106970.38,High,6879579630,2,False,0
EMP02901,Divya Nair,23,Unknown,Ahmedabad,Legal,M.Tech,27.0,59334.96,Mid,845943483,4,False,0
EMP02902,Anil Wilson,36,Female,Hyderabad,Sales,B.Tech,5.0,64693.68,Mid,9505841448,4,True,0
EMP02903,Sara Reddy,49,Other,Delhi,Sales,Mba,11.0,119842.37,High,8212297008,4,False,0
EMP02904,Emily Garcia,22,Male,Mumbai,Finance,M.Tech,2.0,72581.3,Mid,6839952553,4,True,0
EMP02905,Kavya Patel,26,Female,Bangalore,Legal,B.Tech,19.0,91476.13,High,6760968893,2,True,0
EMP02906,Meera Garcia,43,Male,Kolkata,Engineering,M.Sc,7.0,52827.8,Mid,8763971622,3,True,0
EMP02907,Meera Kumar,57,Unknown,Hyderabad,HR,Mba,25.0,100024.72,High,9063971162,3,True,0
EMP02908,Vikram Johnson,34,Female,Hyderabad,HR,B.Com,27.0,46234.49,Mid,6622972419,3,False,0
EMP02910,Sara Iyer,37,Female,Chennai,Marketing,Ba,1.0,97311.9,High,9382303340,5,True,0
EMP02911,Raj Johnson,43,Female,Hyderabad,Operations,Bca,6.0,65964.52,Mid,6295566695,4,True,0
EMP02912,Amit Garcia,53,Male,Ahmedabad,Marketing,M.Tech,24.0,75409.67,Unknown,8169632527,3,False,0
EMP02913,Sophia Jones,37,Female,Chennai,HR,B.Tech,31.0,85764.96,High,9124020060,4,True,0
EMP02914,Chris Patel,36,Female,Jaipur,Engineering,Phd,11.0,67748.13,Mid,9510454561,4,True,0
EMP02915,Priya Smith,33,Male,Bangalore,Engineering,B.Com,10.0,48807.07,Mid,7052754229,1,True,0
EMP02916,Sneha Miller,22,Unknown,Delhi,Engineering,B.Sc,9.0,60802.15,Mid,6052927250,3,False,0
EMP02917,John Verma,38,Female,Chennai,Finance,Ba,34.0,50630.0,Mid,9758697202,3,True,0
EMP02918,James Verma,49,Female,Delhi,HR,Mba,3.0,104033.77,High,8214652738,3,True,0
EMP02919,Anil Davis,28,Female,Delhi,Sales,B.Sc,1.0,105142.66,High,9951101654,3,True,0
EMP02920,Anil Nair,30,Unknown,Delhi,Engineering,Mba,27.0,53982.16,Mid,7285501969,5,False,0
EMP02921,Amit Williams,43,Unknown,Ahmedabad,Marketing,B.Tech,13.0,85886.33,High,7236197541,3,False,1
EMP02922,Kavya Wilson,47,Male,Surat,Engineering,B.Tech,17.0,68185.83,Mid,7874065177,4,False,0
EMP02923,John Kumar,33,Male,Bangalore,Sales,Mba,1.0,111485.41,High,8800917578,3,False,0
EMP02924,Raj Verma,28,Male,Kolkata,Finance,Mba,33.0,134235.89,High,6968131686,2,True,0
EMP02925,Amit Gupta,36,Male,Kolkata,Marketing,Mba,32.0,93294.29,High,9470375758,5,True,0
EMP02926,Raj Williams,59,Female,Bangalore,HR,Mba,19.0,62156.78,Mid,9866057966,3,False,0
EMP02927,Kavya Johnson,42,Unknown,Ahmedabad,Engineering,B.Sc,29.0,46027.14,Mid,9359819777,5,True,0
EMP02929,Chris Moore,23,Male,Delhi,IT,Mba,19.0,71102.42,Mid,6517562842,5,False,0
EMP02930,Aarav Miller,29,Female,Chennai,HR,M.Sc,0.0,38939.0,Low,9554723853,3,False,1
EMP02931,Chris Reddy,27,Female,Pune,IT,Mba,0.0,76984.24,Mid,7121802482,2,True,0
EMP02932,Suresh Nair,58,Unknown,Jaipur,Sales,Mca,24.0,127809.17,High,XXXXXXXXXX,4,False,0
EMP02933,Meera Kumar,58,Male,Mumbai,Engineering,B.Tech,32.0,95142.81,High,9121502566,4,False,0
EMP02934,Raj Verma,54,Male,Chennai,IT,Phd,22.0,45954.95,Mid,9625436916,1,True,0
EMP02935,Arjun Reddy,38,Male,Mumbai,HR,Mba,10.0,74540.0,Mid,9329717807,5,True,0
EMP02936,Divya Nair,47,Male,Jaipur,Operations,B.Tech,14.0,84336.47,High,6751764066,4,True,0
EMP02937,Kavya Moore,58,Unknown,Ahmedabad,Sales,Mca,13.0,87310.68,High,6915633198,3,True,0
EMP02938,Mike Singh,35,Unknown,Ahmedabad,Operations,Phd,0.0,34093.75,Low,6713971527,2,True,0
EMP02939,Sara Gupta,58,Male,Bangalore,Legal,B.Com,32.0,75409.67,Unknown,9984038985,3,True,0
EMP02940,Pooja Smith,29,Male,Bangalore,Operations,B.Tech,5.0,81525.51,High,6922795125,3,True,0
EMP02941,Emily Singh,34,Male,Hyderabad,Sales,B.Tech,22.0,70336.23,Mid,6867180300,3,True,0
EMP02942,Nisha Garcia,34,Unknown,Hyderabad,Operations,B.Sc,25.0,26774.96,Low,+91-8079262687,4,False,0
EMP02943,Nisha Iyer,49,Female,Surat,Sales,B.Com,2.0,71208.72,Mid,6016434784,4,False,0
EMP02944,Anil Nair,39,Female,Surat,Marketing,Mba,5.0,94603.6,High,Unknown,3,True,0
EMP02945,John Brown,40,Female,Delhi,Operations,Mba,24.0,60700.49,Mid,9086159464,2,False,0
EMP02946,Aarav Gupta,59,Unknown,Hyderabad,Sales,Mba,16.0,63251.56,Mid,6243232029,5,False,0
EMP02947,Priya Reddy,53,Male,Kolkata,Marketing,B.Tech,27.0,109945.0,High,7576171370,3,True,0
EMP02948,Anil Wilson,43,Unknown,Jaipur,Marketing,Mba,31.0,70004.24,Mid,741564908,3,False,0
EMP02949,Divya Reddy,23,Male,Ahmedabad,Marketing,M.Sc,28.0,77797.5,Mid,7752737398,4,True,0
EMP02950,John Miller,34,Female,Chennai,Engineering,B.Tech,22.0,28389.03,Low,7108876182,4,False,0
EMP02951,Priya Wilson,44,Male,Mumbai,Sales,B.Tech,15.0,48678.36,Mid,8825743960,5,True,0
EMP02952,Karan Patel,46,Unknown,Hyderabad,Finance,Phd,31.0,129741.97,High,7074966932,5,False,0
EMP02953,Divya Verma,49,Male,Hyderabad,IT,Ba,25.0,116387.84,High,9722378806,5,False,0
EMP02954,Sophia Nair,32,Female,Hyderabad,Legal,B.Tech,32.0,86821.89,High,9777535568,3,False,0
EMP02955,Raj Williams,54,Other,Kolkata,Sales,B.Sc,18.0,17828.79,Low,7493770596,2,False,1
EMP02956,Swati Wilson,45,Unknown,Bangalore,HR,Ba,16.0,41708.23,Mid,+91-8935766482,4,True,0
EMP02957,John Sharma,23,Female,Surat,Finance,B.Com,13.0,41038.01,Mid,7378671500,1,True,0
EMP02958,Chris Das,51,Unknown,Bangalore,Marketing,Mba,17.0,40672.65,Mid,Unknown,2,True,0
EMP02959,Ravi Iyer,38,Male,Delhi,HR,Mca,20.0,65349.43,Mid,6930953073,1,False,0
EMP02960,Suresh Moore,55,Male,Surat,Marketing,B.Tech,27.0,94518.44,High,9838378548,2,False,0
EMP02961,Nisha Garcia,59,Male,Surat,Engineering,Phd,19.0,59202.24,Mid,6616110362,3,True,0
EMP02962,Divya Gupta,43,Unknown,Mumbai,HR,B.Tech,5.0,67239.07,Mid,8951290364,3,False,0
EMP02963,James Brown,26,Unknown,Pune,Engineering,B.Tech,25.0,67319.94,Mid,XXXXXXXXXX,3,False,0
EMP02964,Swati Reddy,37,Male,Bangalore,Engineering,Phd,5.0,97580.77,High,7194160076,4,True,0
EMP02965,Lisa Wilson,34,Unknown,Mumbai,Engineering,B.Sc,25.0,97330.27,High,Unknown,4,False,0
EMP02966,James Nair,47,Unknown,Delhi,Finance,Mba,16.0,79049.98,Mid,6342950046,5,False,0
EMP02967,Swati Miller,52,Female,Pune,Marketing,Mca,1.0,106960.93,High,9263933654,3,True,0
EMP02968,Vikram Nair,44,Female,Pune,HR,B.Tech,20.0,65428.5,Mid,9314595030,3,False,0
EMP02969,Emily Smith,33,Male,Delhi,Operations,Mba,6.0,118673.12,High,8420234386,2,True,0
EMP02970,Sophia Jones,35,Male,Kolkata,Engineering,Ba,19.0,59848.07,Mid,6136843588,4,False,0
EMP02971,Swati Wilson,39,Unknown,Kolkata,Finance,Mba,2.0,25797.2,Low,6726202991,4,True,0
EMP02972,Ravi Gupta,48,Unknown,Hyderabad,Legal,B.Com,18.0,43426.96,Mid,9196120327,2,False,0
EMP02973,Amit Williams,49,Female,Chennai,IT,Mba,29.0,41205.07,Mid,6348276729,5,True,0
EMP02974,Karan Singh,39,Male,Delhi,HR,Ba,10.0,56495.18,Mid,7307573656,3,False,0
EMP02975,Aarav Iyer,37,Male,Bangalore,Marketing,Phd,12.0,103215.34,High,6582318093,2,False,0
EMP02976,Raj Miller,37,Male,Surat,HR,B.Com,32.0,63771.75,Mid,8837697730,4,True,0
EMP02977,Sara Brown,34,Unknown,Hyderabad,HR,B.Tech,1.0,41125.09,Mid,7584352993,3,False,0
EMP02978,James Reddy,50,Unknown,Chennai,HR,Bca,22.0,38595.05,Low,8712667132,1,False,0
EMP02979,Swati Singh,30,Male,Delhi,Legal,B.Tech,19.0,73561.81,Mid,7922981202,3,True,0
EMP02980,Divya Garcia,47,Female,Chennai,Operations,Mba,29.0,113118.54,High,9899619342,4,True,0
EMP02981,Chris Moore,49,Other,Kolkata,HR,B.Com,14.0,80526.02,High,6219162155,4,True,0
EMP02982,Swati Patel,34,Female,Delhi,IT,B.Tech,1.0,98597.04,High,6913268099,3,True,0
EMP02983,Chris Davis,57,Other,Delhi,HR,M.Tech,29.0,85045.72,High,Unknown,5,False,0
EMP02984,Raj Singh,30,Other,Surat,Marketing,B.Tech,24.0,36837.72,Low,7475784846,3,False,0
EMP02985,Ravi Garcia,35,Unknown,Delhi,IT,B.Sc,3.0,90034.0,High,7715366708,3,False,0
EMP02986,Sara Reddy,33,Female,Chennai,Finance,B.Tech,0.0,46524.23,Mid,6241410687,3,True,0
EMP02987,Chris Moore,53,Female,Bangalore,Finance,B.Tech,7.0,64580.46,Mid,8269742042,5,False,1
EMP02988,Deepa Sharma,59,Female,Jaipur,Sales,B.Tech,13.0,56932.99,Mid,9859067329,3,True,0
EMP02989,Chris Brown,24,Other,Surat,IT,Mba,10.0,72409.79,Mid,7369644360,4,False,0
EMP02990,Raj Brown,37,Male,Delhi,IT,Mba,23.0,68784.38,Mid,8520759198,5,True,0
EMP02991,Kavya Patel,41,Female,Kolkata,Operations,M.Tech,23.0,65483.72,Mid,9749035986,4,True,0
EMP02992,Mike Miller,53,Male,Hyderabad,Finance,B.Tech,31.0,68103.16,Mid,+91-6019420205,2,False,0
EMP02993,Pooja Gupta,44,Female,Delhi,HR,B.Tech,24.0,81693.0,High,9016201940,4,False,0
EMP02994,Lisa Garcia,38,Unknown,Surat,HR,Mba,27.0,68101.51,Mid,8505210406,4,False,0
EMP02995,Lisa Williams,37,Male,Kolkata,Sales,Phd,15.0,70685.04,Mid,7870411608,3,True,0
EMP02996,Kavya Wilson,59,Male,Kolkata,Marketing,B.Tech,15.0,124804.38,High,9272449515,3,True,0
EMP02997,Lisa Wilson,29,Male,Kolkata,Operations,B.Com,11.0,75409.67,Unknown,9802531936,4,True,0
EMP02998,Sneha Brown,40,Unknown,Chennai,Engineering,B.Sc,11.0,62538.08,Mid,Unknown,3,True,0
EMP02999,Karan Verma,51,Female,Delhi,Finance,B.Sc,33.0,77667.26,Mid,6618883308,3,False,0
EMP03000,Nisha Gupta,55,Male,Jaipur,Operations,B.Sc,19.0,75710.38,Mid,9753682320,4,True,0
EMP03001,Sophia Kumar,35,Unknown,Mumbai,Engineering,B.Sc,14.0,76998.92,Mid,6384913364,5,False,1
EMP03002,Ananya Moore,43,Female,Hyderabad,Operations,B.Tech,21.0,74476.8,Mid,8994189572,2,True,0
EMP03003,Chris Davis,38,Female,Mumbai,Sales,Mba,15.0,77179.93,Mid,7135921082,3,True,0
EMP03004,Pooja Verma,36,Female,Chennai,Legal,B.Sc,23.0,68705.62,Mid,6605416848,4,False,1
EMP03005,Arjun Sharma,53,Other,Jaipur,Sales,B.Sc,2.0,59636.37,Mid,6929441340,4,True,0
EMP03006,Mike Sharma,34,Female,Delhi,Sales,B.Tech,0.0,65303.75,Mid,Unknown,5,False,0
EMP03008,Sneha Miller,54,Unknown,Delhi,HR,B.Tech,20.0,92376.9,High,6381374042,4,False,1
EMP03009,Aarav Williams,38,Female,Surat,Finance,Phd,12.0,87052.4,High,6045367115,3,False,0
EMP03010,John Iyer,56,Other,Delhi,Operations,Phd,1.0,125289.98,High,8864979634,2,True,0
EMP03011,Mike Smith,37,Other,Delhi,Sales,Mba,1.0,45112.01,Mid,9985890557,2,True,0
EMP03012,Pooja Johnson,49,Female,Delhi,HR,Mba,24.0,64910.4,Mid,7972020698,4,True,0
EMP03013,Sneha Reddy,55,Male,Bangalore,HR,Phd,27.0,104175.0,High,7578775220,3,True,0
EMP03014,Pooja Wilson,22,Other,Chennai,Finance,B.Sc,25.0,83972.25,High,6005399559,2,False,1
EMP03015,Vikram Verma,52,Unknown,Delhi,Operations,B.Com,34.0,115788.44,High,8860716726,3,False,0
EMP03016,Anna Davis,57,Male,Chennai,IT,Mba,27.0,111906.73,High,672547797,4,False,0
EMP03017,Pooja Wilson,54,Male,Chennai,Marketing,B.Sc,32.0,14252.21,Low,8714863792,5,False,0
EMP03018,Kavya Moore,54,Unknown,Hyderabad,Finance,B.Com,17.0,81434.27,High,6598504365,2,False,1
EMP03019,Vikram Williams,39,Unknown,Chennai,Marketing,B.Sc,13.0,81566.27,High,7072690481,3,True,0
EMP03020,David Iyer,44,Female,Delhi,Finance,Mba,8.0,74429.38,Mid,7045872192,3,True,0
EMP03021,Pooja Davis,44,Female,Hyderabad,Operations,B.Com,29.0,64138.0,Mid,6285130608,4,False,0
EMP03022,Lisa Davis,36,Unknown,Kolkata,Finance,M.Tech,2.0,114052.17,High,9697939692,3,True,0
EMP03023,Nisha Nair,47,Unknown,Jaipur,IT,Ba,33.0,74324.2,Mid,7874328806,5,False,0
EMP03024,Kavya Davis,51,Male,Ahmedabad,Legal,B.Sc,32.0,75409.67,Unknown,8726491756,1,False,0
EMP03025,Deepa Garcia,46,Female,Delhi,Operations,Bca,26.0,63935.94,Mid,6169923274,3,False,0
EMP03026,Vikram Das,37,Female,Delhi,HR,B.Com,8.0,126779.37,High,6721901227,2,True,0
EMP03027,Anil Johnson,35,Male,Hyderabad,Legal,Mca,12.0,47073.93,Mid,6813957307,3,False,0
EMP03028,David Williams,38,Male,Chennai,HR,Mba,29.0,105438.4,High,6494942789,5,False,0
EMP03029,Emily Reddy,33,Other,Bangalore,Legal,Mba,15.0,101061.78,High,8741789779,5,False,0
EMP03030,Anna Singh,50,Other,Ahmedabad,Legal,M.Tech,25.0,68602.88,Mid,6534716801,3,False,0
EMP03031,Emily Gupta,53,Male,Bangalore,Legal,Bca,4.0,79727.49,Mid,9203874458,4,True,0
EMP03032,Suresh Nair,45,Other,Bangalore,Finance,B.Com,26.0,75409.67,Unknown,7075544425,3,True,0
EMP03034,Raj Williams,41,Female,Mumbai,IT,B.Tech,27.0,58286.57,Mid,9161797314,5,True,0
EMP03035,Lisa Smith,36,Other,Jaipur,Finance,Mba,2.0,110516.68,High,8849165787,2,True,0
EMP03036,Lisa Davis,25,Unknown,Delhi,Marketing,Mca,0.0,70662.62,Mid,6613470181,1,True,0
EMP03037,Swati Patel,55,Male,Hyderabad,Operations,Bca,0.0,55699.95,Mid,8688429705,3,False,0
EMP03038,Divya Williams,49,Male,Chennai,HR,Bca,5.0,75409.67,Unknown,9612625980,3,True,0
EMP03039,John Sharma,23,Male,Kolkata,IT,Mba,10.0,85661.49,High,6830227700,2,True,0
EMP03041,James Reddy,47,Unknown,Mumbai,Operations,Bca,32.0,58895.15,Mid,7313535398,3,False,0
EMP03042,Nisha Moore,47,Unknown,Mumbai,Marketing,B.Tech,23.0,32530.04,Low,7680593343,3,True,0
EMP03043,Pooja Kumar,41,Male,Bangalore,Operations,B.Sc,31.0,138753.0,High,6457660621,3,False,0
EMP03044,Ravi Verma,49,Female,Jaipur,Engineering,B.Tech,9.0,65931.56,Mid,XXXXXXXXXX,3,False,0
EMP03045,Meera Johnson,41,Unknown,Kolkata,Operations,B.Tech,24.0,58080.22,Mid,7500680236,4,False,0
EMP03046,Ravi Moore,32,Female,Ahmedabad,Legal,B.Sc,9.0,62495.82,Mid,7686569597,5,False,0
EMP03047,Priya Williams,31,Unknown,Hyderabad,Operations,Mba,12.0,56145.0,Mid,7610470536,5,True,0
EMP03048,Sophia Williams,44,Unknown,Hyderabad,Engineering,M.Sc,0.0,70424.21,Mid,7827914186,3,True,0
EMP03049,Swati Miller,58,Male,Mumbai,Finance,Phd,34.0,105877.16,High,7299917154,5,True,0
EMP03050,Ananya Moore,40,Unknown,Hyderabad,HR,Bca,13.0,77433.51,Mid,7078957142,3,True,0
EMP03051,Priya Nair,39,Male,Jaipur,Sales,Ba,20.0,40309.94,Mid,6190680516,1,False,1
EMP03052,John Garcia,48,Unknown,Pune,Engineering,B.Tech,0.0,46300.18,Mid,9374818928,4,True,0
EMP03053,Suresh Sharma,27,Unknown,Ahmedabad,Marketing,M.Sc,19.0,79365.12,Mid,XXXXXXXXXX,2,False,0
EMP03054,Arjun Miller,31,Female,Jaipur,Finance,B.Tech,4.0,54185.55,Mid,6979969252,2,True,0
EMP03055,Ananya Iyer,23,Unknown,Bangalore,HR,M.Tech,31.0,70229.53,Mid,9023846039,5,True,0
EMP03056,Priya Moore,45,Other,Chennai,Sales,Mba,0.0,141142.54,High,8102206419,4,True,0
EMP03057,Raj Miller,59,Female,Hyderabad,Legal,Ba,1.0,49857.38,Mid,8153778738,2,False,1
EMP03058,Mike Gupta,49,Male,Hyderabad,Sales,Phd,30.0,38845.07,Low,9098372270,4,True,0
EMP03059,Swati Nair,49,Female,Delhi,Sales,Bca,25.0,56493.0,Mid,6156242335,4,True,0
EMP03060,Sara Patel,23,Unknown,Pune,Marketing,Ba,8.0,30020.7,Low,9643207484,5,True,0
EMP03061,Kavya Gupta,26,Unknown,Pune,Engineering,B.Tech,29.0,107152.6,High,Unknown,3,True,0
EMP03062,John Sharma,32,Male,Surat,Legal,Phd,7.0,46017.54,Mid,6346906088,4,True,0
EMP03063,Divya Kumar,31,Male,Kolkata,IT,Bca,4.0,50650.88,Mid,7270037197,4,True,0
EMP03064,Vikram Williams,23,Female,Chennai,Legal,Phd,3.0,41664.24,Mid,9905962633,4,False,0
EMP03065,Kavya Williams,36,Male,Delhi,Sales,Bca,20.0,75409.67,Unknown,9944093619,4,True,0
EMP03066,Amit Wilson,58,Other,Hyderabad,HR,Mba,32.0,73628.72,Mid,7966933726,3,True,0
EMP03067,Arjun Miller,28,Unknown,Hyderabad,IT,B.Tech,25.0,56220.8,Mid,6093158425,3,True,0
EMP03068,Aarav Kumar,41,Male,Pune,HR,Phd,10.0,29883.0,Low,7373229745,5,False,0
EMP03069,Sophia Kumar,55,Unknown,Chennai,HR,Mba,20.0,65694.61,Mid,7802497611,3,True,0
EMP03070,Deepa Das,56,Other,Delhi,HR,Mba,21.0,84141.52,High,8729858531,2,False,0
EMP03071,Emily Davis,55,Male,Ahmedabad,Operations,Mba,6.0,63950.35,Mid,7105508210,4,False,0
EMP03072,Sophia Wilson,43,Unknown,Chennai,Engineering,Bca,12.0,89982.04,High,9686359865,3,True,0
EMP03073,Kavya Johnson,52,Female,Kolkata,Engineering,Mba,19.0,117463.4,High,6613490367,3,False,1
EMP03074,James Verma,44,Male,Chennai,Marketing,Mca,14.0,95362.37,High,8527238163,2,False,0
EMP03075,Meera Moore,40,Female,Bangalore,IT,Mca,33.0,80396.29,High,9692780022,4,True,0
EMP03076,Arjun Jones,25,Female,Chennai,Sales,B.Sc,24.0,95304.85,High,6032330869,3,False,0
EMP03077,Sophia Williams,45,Male,Hyderabad,HR,Bca,28.0,130677.82,High,9990903730,4,False,0
EMP03078,Anil Sharma,41,Female,Delhi,Sales,B.Sc,27.0,38968.8,Low,9973331594,3,True,0
EMP03079,Vikram Nair,49,Unknown,Pune,Sales,B.Tech,13.0,90817.97,High,6876367197,5,True,0
EMP03080,Pooja Miller,38,Female,Bangalore,Engineering,Mca,3.0,50076.2,Mid,6019127694,3,True,0
EMP03081,Sneha Davis,40,Unknown,Delhi,Legal,Mba,6.0,81042.92,High,9838953816,3,True,0
EMP03082,Ravi Miller,56,Male,Ahmedabad,Operations,Phd,12.0,41947.88,Mid,8405262254,3,True,0
EMP03083,Ananya Smith,53,Female,Jaipur,Marketing,Mba,16.0,93897.44,High,7303552335,5,False,0
EMP03084,Sneha Miller,56,Male,Kolkata,IT,Mba,28.0,81998.12,High,8186100676,2,True,0
EMP03085,Vikram Davis,51,Other,Jaipur,IT,Mba,16.0,112487.56,High,7098254132,4,False,0
EMP03086,James Wilson,38,Unknown,Chennai,IT,Mba,18.0,68218.17,Mid,7184383894,3,False,0
EMP03087,Vikram Jones,50,Male,Chennai,Finance,B.Sc,25.0,67422.59,Mid,7142357448,2,True,0
EMP03088,Amit Wilson,27,Female,Chennai,IT,Mba,8.0,67672.39,Mid,6742049891,5,False,0
EMP03089,Nisha Gupta,38,Male,Hyderabad,Sales,B.Sc,1.0,136528.68,High,XXXXXXXXXX,4,True,0
EMP03090,David Smith,38,Female,Pune,Marketing,M.Tech,19.0,90837.42,High,7042394877,4,True,0
EMP03091,David Jones,35,Female,Pune,Legal,B.Tech,22.0,108616.87,High,6208034470,3,False,0
